t,R,I,p,V,Parameters,goal,safe,unsafe,measurement,value
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23508162796497345
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003009591018781066
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2280428409576416
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.464743604628893e-06
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005081367213279009
44.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.877669122535735e-05
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23533812165260315
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030103232711553574
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2282969057559967
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.506918806626345e-06
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050825076177716255
45.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.886024832259864e-05
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2355947047472
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003011076769325882
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22855103015899658
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.5030312852104544e-06
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050839586183428764
45.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.89404584793374e-05
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23585137724876404
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003011828230228275
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22880522906780243
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.5405180420202669e-06
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050851646810770035
45.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.90245394455269e-05
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23610813915729523
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003012598608620465
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22905948758125305
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.5590110251650913e-06
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005086495541036129
45.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.910542626632378e-05
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23636499047279358
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003013378009200096
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22931380569934845
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.5695078445787658e-06
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050879246555268764
45.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.918883056845516e-05
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2366219460964203
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030141626484692097
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22956819832324982
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.5947146039252402e-06
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005089264828711748
45.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.927219121484086e-05
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23687899112701416
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003014960093423724
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.22982266545295715
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.6082400406958186e-06
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005090695805847645
45.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.935351459309459e-05
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2371361255645752
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030157642322592437
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23007720708847046
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.6249613281615893e-06
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.00509211141616106
45.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.94364750618115e-05
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2373933643102646
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003016576811205596
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23033180832862854
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.64259574830794e-06
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005093572661280632
45.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.95199885033071e-05
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23765069246292114
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003017398121301085
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2305864840745926
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.6685718264852767e-06
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050949594005942345
45.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.960243237903342e-05
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23790812492370605
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030182325281202793
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2308412343263626
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.667028868723719e-06
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050965724512934685
45.5,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.96847598394379e-05
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23816566169261932
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.000301906606182456
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2310960590839386
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.6825058537506266e-06
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0050980751402676105
45.550000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.976626511663198e-05
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23842328786849976
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030199074535630643
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23135095834732056
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.7173322248709155e-06
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005099481903016567
45.6,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.985048432601616e-05
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23868101835250854
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003020766016561538
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23160593211650848
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.7334403992208536e-06
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0051010167226195335
45.650000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,7.993335020728409e-05
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2389388531446457
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030216327286325395
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23186098039150238
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.758419671205047e-06
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005102529190480709
45.7,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.001875539775938e-05
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2391967922449112
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030225119553506374
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23211610317230225
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.7565128018759424e-06
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0051042465493083
45.75,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.010011515580118e-05
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23945483565330505
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030233903089538217
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23237131536006927
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.777810439307359e-06
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005105782765895128
45.800000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.018182415980846e-05
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23971298336982727
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030242791399359703
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23262660205364227
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.7710159454509267e-06
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005107569508254528
45.85,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.026623982004821e-05
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.23997125029563904
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030251647694967687
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23288197815418243
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.8204231082563638e-06
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005109017714858055
45.900000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.035124483285472e-05
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24022962152957916
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003026074846275151
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23313742876052856
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.8304731383977924e-06
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005110712256282568
45.95,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.043348498176783e-05
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24048809707164764
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003026990161743015
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23339296877384186
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.8467585505277384e-06
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005112395156174898
46.0,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.051802433328703e-05
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24074669182300568
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003027913626283407
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23364858329296112
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.8604556544232764e-06
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005114133469760418
46.050000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.060127584030852e-05
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24100539088249207
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030288437847048044
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23390428721904755
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.885835899884114e-06
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0051157791167497635
46.1,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.068674651440233e-05
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.241264209151268
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030297867488116026
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23416008055210114
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.9095552943326766e-06
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005117470398545265
46.150000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.076950325630605e-05
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2415231317281723
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003030741645488888
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2344159483909607
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.9312922177050496e-06
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005119204055517912
46.2,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.08537588454783e-05
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24178217351436615
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030317073105834424
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23467190563678741
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.975718987523578e-06
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005120826885104179
46.25,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.094042277662084e-05
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24204133450984955
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.0003032695094589144
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.2349279522895813
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.96243854588829e-06
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0051228017546236515
46.300000000000004,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.10218189144507e-05
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.2423006147146225
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030336761847138405
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23518408834934235
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,1.9791650629485957e-06
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.005124655552208424
46.35,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.11082572909072e-05
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.242560014128685
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\theta$,0.00030346657149493694
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$Q_g$,0.23544031381607056
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{\theta}$,2.007007196880295e-06
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\dot{Q}_g$,0.0051264152862131596
46.400000000000006,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,V,8.119199628708884e-05
46.45,61.5,35328141.0,1.225,8.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 8",False,True,False,$\Omega$,0.24281953275203705
