t,R,I,p,V,Parameters,goal,safe,unsafe,measurement,value
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.113882303237915
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08428917825222015
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614092230796814
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.4439009798225015e-05
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024918769486248493
120.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13378560543060303
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.113910436630249
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08429139852523804
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6141047477722168
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.423937207320705e-05
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002479252580087632
120.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13379275798797607
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.113938570022583
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08429361134767532
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.61411714553833
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.4093951146351174e-05
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024708095588721335
120.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13379992544651031
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.113966464996338
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08429581671953201
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6141295433044434
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.380692553240806e-05
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024593196576461196
120.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.1338070183992386
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1139943599700928
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08429800719022751
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614141821861267
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.364299093140289e-05
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024466862669214606
120.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13381418585777283
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1140220165252686
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08430019021034241
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6141541004180908
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.3474581616465e-05
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024349147861357778
120.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.1338212788105011
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1140496730804443
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08430236577987671
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614166259765625
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.3400137656135485e-05
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024269780260510743
120.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13382838666439056
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114077091217041
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08430453389883041
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6141784191131592
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.3124400690430775e-05
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024145579664036632
120.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13383539021015167
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1141042709350586
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08430668711662292
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6141904592514038
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.2929099436150864e-05
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00024018333351705223
120.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13384240865707397
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114131450653076
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08430883288383484
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142024993896484
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.2738774936879054e-05
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023896143829915673
120.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.1338493824005127
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1141583919525146
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08431097120046616
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142144203186035
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.253787119523622e-05
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023797416361048818
120.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13385626673698425
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114185333251953
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08431309461593628
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142263412475586
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.232298306305893e-05
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.000237006475799717
120.95,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13386312127113342
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1142120361328125
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.0843152105808258
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142381429672241
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.2053266952279955e-05
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023578392574563622
121.0,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13387009501457214
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114238739013672
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08431731164455414
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142499446868896
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.191210973658599e-05
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002345152315683663
121.05000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.1338769644498825
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114265203475952
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08431940525770187
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142616271972656
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.168142913840711e-05
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023321452317759395
121.10000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13388386368751526
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1142916679382324
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08432149142026901
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142733097076416
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.1450708522461355e-05
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002320160565432161
121.15,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13389064371585846
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1143178939819336
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08432356268167496
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614284873008728
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.132324829697609e-05
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023157389659900218
121.2,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13389723002910614
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1143441200256348
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.0843256264925003
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6142964363098145
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.114554394618608e-05
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00023010699078440666
121.25,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13390414416790009
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114370107650757
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08432768285274506
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143079996109009
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.0908769733505324e-05
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022897293092682958
121.30000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13391079008579254
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114396095275879
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08432973176240921
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143194437026978
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.0667255234438926e-05
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022824652842245996
121.35000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13391737639904022
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114421844482422
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08433176577091217
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143308877944946
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.048095070174895e-05
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022685894509777427
121.4,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13392400741577148
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114447593688965
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08433379232883453
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614342212677002
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.035951860714704e-05
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022558124328497797
121.45,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.1339307278394699
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1144731044769287
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.0843358114361763
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143535375595093
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,4.014652586192824e-05
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002249188837595284
121.5,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13393718004226685
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1144986152648926
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08433781564235687
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614364743232727
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.990287586930208e-05
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022376644483301789
121.55000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13394372165203094
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1145238876342773
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08433981239795685
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143759489059448
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.971640398958698e-05
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022279180120676756
121.60000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13395017385482788
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114549160003662
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08434180170297623
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.614387035369873
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.952299812226556e-05
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00022184572299011052
121.65,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13395674526691437
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1145741939544678
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08434377610683441
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6143981218338013
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.933415064238943e-05
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002207619254477322
121.7,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13396310806274414
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1145992279052734
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.084345743060112
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6144092082977295
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.931777973775752e-05
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.0002191586681874469
121.75,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13396967947483063
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.114624261856079
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08434771001338959
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6144201755523682
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.903161268681288e-05
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00021903794549871236
121.80000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13397586345672607
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1146490573883057
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08434966206550598
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$Q_g$,1.6144311428070068
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{\theta}$,3.887899583787657e-05
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\dot{Q}_g$,0.00021760084200650454
121.85000000000001,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,V,0.13398230075836182
121.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\Omega$,2.1146738529205322
121.9,61.5,35328141.0,1.225,10.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 10",False,False,True,$\theta$,0.08435160666704178
